Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AvailableRenewable_MW,NonAI_IT_Load_MW,DemandResponseLevel,DataPeriod
307,RegionA,Peak,1056.46,0.0,0.6036,587.87,217.67,Medium,Main_0_2399
308,RegionA,Peak,1056.81,0.0,0.6167,540.19,199.258667,Medium,Main_0_2399
309,RegionA,Peak,1057.18,0.0,0.6291,510.22,256.838,Medium,Main_0_2399
310,RegionA,Flat,656.42,0.0,0.6397,500.0,247.64,Low,Main_0_2399
311,RegionA,Flat,656.67,0.0,0.648,510.22,324.195333,Low,Main_0_2399
312,RegionA,Valley,474.45,0.0,0.6534,540.19,350.650667,Medium,Main_0_2399
313,RegionA,Valley,474.65,0.0,0.6555,587.87,365.13,Medium,Main_0_2399
314,RegionA,Valley,474.85,0.0,0.6543,650.0,367.098,Medium,Main_0_2399
315,RegionA,Valley,475.06,0.0,0.6498,722.35,378.584,Medium,Main_0_2399
316,RegionA,Valley,475.28,0.0,0.6424,800.0,371.370667,Medium,Main_0_2399
317,RegionA,Valley,475.51,0.0,0.6327,877.65,382.544,Medium,Main_0_2399
318,RegionA,Valley,475.74,0.0,0.6212,950.0,364.708,Medium,Main_0_2399
319,RegionA,Flat,732.27,0.0,0.609,1012.13,377.793333,Medium,Main_0_2399
320,RegionA,Flat,732.64,0.0,0.5967,1059.81,366.473333,Medium,Main_0_2399
321,RegionA,Flat,733.03,0.0,0.5853,1089.78,371.802667,Medium,Main_0_2399
322,RegionA,Flat,733.42,0.0,0.5756,1100.0,374.596,Medium,Main_0_2399
323,RegionA,Flat,733.81,0.0,0.5684,1089.78,383.321,Medium,Main_0_2399
324,RegionA,Flat,734.22,0.0,0.564,1059.81,354.989,Medium,Main_0_2399
325,RegionA,Flat,734.63,0.0,0.563,1012.13,303.786667,Low,Main_0_2399
326,RegionA,Flat,735.04,0.0,0.5653,950.0,301.517667,Low,Main_0_2399
327,RegionA,Flat,735.47,0.0,0.5709,877.65,234.217333,Low,Main_0_2399
328,RegionA,Flat,735.89,0.0,0.5794,800.0,197.703,Low,Main_0_2399
329,RegionA,Peak,1067.67,0.0,0.5904,722.35,208.077,Medium,Main_0_2399
330,RegionA,Peak,1068.3,0.0,0.603,650.0,203.475333,Medium,Main_0_2399
331,RegionA,Peak,1068.94,0.0,0.6165,587.87,208.63,Medium,Main_0_2399
332,RegionA,Peak,1069.58,0.0,0.6301,540.19,249.657,Medium,Main_0_2399
333,RegionA,Peak,1070.22,0.0,0.6427,510.22,227.523333,Medium,Main_0_2399
334,RegionA,Flat,664.67,0.0,0.6537,500.0,267.234,Low,Main_0_2399
335,RegionA,Flat,665.07,0.0,0.6623,510.22,281.659333,Low,Main_0_2399
336,RegionA,Valley,480.62,0.0,0.6679,540.19,346.449667,Medium,Main_0_2399
337,RegionA,Valley,480.91,0.0,0.6703,587.87,338.328667,Medium,Main_0_2399
338,RegionA,Valley,481.2,0.0,0.6693,650.0,364.808,Medium,Main_0_2399
339,RegionA,Valley,481.49,0.0,0.665,722.35,368.409,Medium,Main_0_2399
340,RegionA,Valley,481.78,0.0,0.6578,800.0,384.814333,Medium,Main_0_2399
341,RegionA,Valley,482.06,0.0,0.6483,877.65,395.694667,Medium,Main_0_2399
342,RegionA,Valley,482.35,0.0,0.637,950.0,396.757333,Medium,Main_0_2399
343,RegionA,Flat,742.5,0.0,0.6248,1012.13,399.224,Medium,Main_0_2399
344,RegionA,Flat,742.93,0.0,0.6126,1059.81,399.534667,Medium,Main_0_2399
345,RegionA,Flat,743.36,0.0,0.6013,1089.78,398.825333,Medium,Main_0_2399
346,RegionA,Flat,743.78,0.0,0.5917,1100.0,378.576,Medium,Main_0_2399
347,RegionA,Flat,744.19,0.0,0.5845,1089.78,349.283667,Medium,Main_0_2399
348,RegionA,Flat,744.6,0.0,0.5802,1059.81,334.205667,Medium,Main_0_2399
349,RegionA,Flat,745.0,0.0,0.5791,1012.13,319.000333,Medium,Main_0_2399
350,RegionA,Flat,745.39,0.0,0.5814,950.0,291.553667,Low,Main_0_2399
351,RegionA,Flat,745.78,0.0,0.5869,877.65,279.579333,Low,Main_0_2399
352,RegionA,Flat,746.16,0.0,0.5954,800.0,254.182,Low,Main_0_2399
353,RegionA,Peak,1082.46,0.0,0.6062,722.35,207.522,Medium,Main_0_2399
354,RegionA,Peak,1082.98,0.0,0.6188,650.0,210.108667,Medium,Main_0_2399
355,RegionA,Peak,1083.49,0.0,0.6321,587.87,262.698,Medium,Main_0_2399
356,RegionA,Peak,1083.99,0.0,0.6455,540.19,207.882667,Medium,Main_0_2399
357,RegionA,Peak,1084.47,0.0,0.658,510.22,260.096667,Medium,Main_0_2399
358,RegionA,Flat,673.4,0.0,0.6687,500.0,278.93,Low,Main_0_2399
359,RegionA,Flat,673.68,0.0,0.6771,510.22,319.194333,Low,Main_0_2399
360,RegionA,Valley,486.74,0.0,0.6825,540.19,375.569333,Medium,Main_0_2399
361,RegionA,Valley,486.93,0.0,0.6846,587.87,367.203333,Medium,Main_0_2399
362,RegionA,Valley,487.1,0.0,0.6833,650.0,376.594667,Medium,Main_0_2399
363,RegionA,Valley,487.27,0.0,0.6787,722.35,391.35,Medium,Main_0_2399
364,RegionA,Valley,487.43,0.0,0.6712,800.0,368.353667,Medium,Main_0_2399
365,RegionA,Valley,487.58,0.0,0.6612,877.65,358.645333,Medium,Main_0_2399
366,RegionA,Valley,487.73,0.0,0.6496,950.0,348.724,Medium,Main_0_2399
367,RegionA,Flat,750.55,0.0,0.637,1012.13,361.284333,Medium,Main_0_2399
368,RegionA,Flat,750.75,0.0,0.6245,1059.81,362.226667,Medium,Main_0_2399
369,RegionA,Flat,750.92,0.0,0.6128,1089.78,360.665333,Medium,Main_0_2399
370,RegionA,Flat,751.09,0.0,0.6027,1100.0,340.380667,Medium,Main_0_2399
371,RegionA,Flat,751.24,0.0,0.595,1089.78,318.361667,Medium,Main_0_2399
372,RegionA,Flat,751.37,0.0,0.5902,1059.81,318.775667,Medium,Main_0_2399
373,RegionA,Flat,751.49,0.0,0.5887,1012.13,293.248,Low,Main_0_2399
374,RegionA,Flat,751.6,0.0,0.5905,950.0,277.871667,Low,Main_0_2399
375,RegionA,Flat,751.69,0.0,0.5955,877.65,263.403667,Low,Main_0_2399
376,RegionA,Flat,751.76,0.0,0.6035,800.0,219.939333,Low,Main_0_2399
377,RegionA,Peak,1090.14,0.0,0.6138,722.35,206.796333,Medium,Main_0_2399
378,RegionA,Peak,1090.2,0.0,0.6258,650.0,215.313333,Medium,Main_0_2399
379,RegionA,Peak,1090.24,0.0,0.6386,587.87,243.97,Medium,Main_0_2399
380,RegionA,Peak,1090.26,0.0,0.6514,540.19,236.666667,Medium,Main_0_2399
381,RegionA,Peak,1090.26,0.0,0.6633,510.22,239.637333,Medium,Main_0_2399
382,RegionA,Flat,676.7,0.0,0.6735,500.0,276.411667,Low,Main_0_2399
383,RegionA,Flat,676.67,0.0,0.6812,510.22,299.477667,Low,Main_0_2399
384,RegionA,Valley,488.67,0.0,0.686,540.19,343.566,Medium,Main_0_2399
385,RegionA,Valley,488.63,0.0,0.6876,587.87,352.476667,Medium,Main_0_2399
386,RegionA,Valley,488.58,0.0,0.6857,650.0,395.797,Medium,Main_0_2399
387,RegionA,Valley,488.52,0.0,0.6805,722.35,386.681333,Medium,Main_0_2399
388,RegionA,Valley,488.46,0.0,0.6724,800.0,382.453333,Medium,Main_0_2399
389,RegionA,Valley,488.38,0.0,0.6618,877.65,394.200667,Medium,Main_0_2399
390,RegionA,Valley,488.29,0.0,0.6496,950.0,384.741333,Medium,Main_0_2399
391,RegionA,Flat,751.07,0.0,0.6364,1012.13,384.323333,Medium,Main_0_2399
392,RegionA,Flat,750.91,0.0,0.6233,1059.81,394.836667,Medium,Main_0_2399
393,RegionA,Flat,750.73,0.0,0.6109,1089.78,393.007333,Medium,Main_0_2399
394,RegionA,Flat,750.55,0.0,0.6003,1100.0,392.94,Medium,Main_0_2399
395,RegionA,Flat,750.35,0.0,0.592,1089.78,376.520333,Medium,Main_0_2399
396,RegionA,Flat,750.13,0.0,0.5866,1059.81,332.456667,Medium,Main_0_2399
397,RegionA,Flat,749.91,0.0,0.5845,1012.13,334.435333,Medium,Main_0_2399
398,RegionA,Flat,749.67,0.0,0.5857,950.0,314.691,Low,Main_0_2399
399,RegionA,Flat,749.43,0.0,0.5902,877.65,292.033,Low,Main_0_2399
400,RegionA,Flat,749.17,0.0,0.5976,800.0,221.808667,Low,Main_0_2399
401,RegionA,Peak,1085.91,0.0,0.6073,722.35,221.551333,Medium,Main_0_2399
402,RegionA,Peak,1085.5,0.0,0.6188,650.0,213.535667,Medium,Main_0_2399
403,RegionA,Peak,1085.09,0.0,0.631,587.87,238.322,Medium,Main_0_2399
404,RegionA,Peak,1084.66,0.0,0.6433,540.19,241.19,Medium,Main_0_2399
405,RegionA,Peak,1084.21,0.0,0.6547,510.22,249.548,Medium,Main_0_2399
406,RegionA,Flat,672.68,0.0,0.6644,500.0,261.408333,Low,Main_0_2399
407,RegionA,Flat,672.39,0.0,0.6716,510.22,313.120333,Medium,Main_0_2399
408,RegionA,Valley,485.4,0.0,0.676,540.19,327.041,Medium,Main_0_2399
409,RegionA,Valley,485.18,0.0,0.677,587.87,355.794,Medium,Main_0_2399
410,RegionA,Valley,484.96,0.0,0.6747,650.0,378.012,Medium,Main_0_2399
411,RegionA,Valley,484.73,0.0,0.6691,722.35,369.277,Medium,Main_0_2399
412,RegionA,Valley,484.5,0.0,0.6606,800.0,368.462667,Medium,Main_0_2399
413,RegionA,Valley,484.27,0.0,0.6496,877.65,379.570667,Medium,Main_0_2399
414,RegionA,Valley,484.04,0.0,0.637,950.0,384.366,Medium,Main_0_2399
415,RegionA,Flat,744.31,0.0,0.6235,1012.13,387.704667,Medium,Main_0_2399
416,RegionA,Flat,743.94,0.0,0.6099,1059.81,392.313333,Medium,Main_0_2399
417,RegionA,Flat,743.57,0.0,0.5973,1089.78,388.27,Medium,Main_0_2399
418,RegionA,Flat,743.2,0.0,0.5863,1100.0,386.234333,Medium,Main_0_2399
419,RegionA,Flat,742.83,0.0,0.5777,1089.78,351.455333,Medium,Main_0_2399
420,RegionA,Flat,742.45,0.0,0.5721,1059.81,324.434,Medium,Main_0_2399
421,RegionA,Flat,742.08,0.0,0.5697,1012.13,323.861333,Medium,Main_0_2399
422,RegionA,Flat,741.71,0.0,0.5707,950.0,295.296333,Low,Main_0_2399
423,RegionA,Flat,741.33,0.0,0.575,877.65,253.718667,Low,Main_0_2399
424,RegionA,Flat,740.96,0.0,0.5822,800.0,224.337,Low,Main_0_2399
425,RegionA,Peak,1073.86,0.0,0.5917,722.35,214.421333,Medium,Main_0_2399
426,RegionA,Peak,1073.33,0.0,0.603,650.0,221.636667,Medium,Main_0_2399
427,RegionA,Peak,1072.8,0.0,0.6152,587.87,209.187333,Medium,Main_0_2399
428,RegionA,Peak,1072.28,0.0,0.6274,540.19,227.030667,Medium,Main_0_2399
429,RegionA,Peak,1071.77,0.0,0.6387,510.22,234.335333,Medium,Main_0_2399
430,RegionA,Flat,664.92,0.0,0.6483,500.0,276.937333,Low,Main_0_2399
431,RegionA,Flat,664.61,0.0,0.6555,510.22,306.526,Low,Main_0_2399
432,RegionA,Valley,479.78,0.0,0.6598,540.19,340.491333,Medium,Main_0_2399
433,RegionA,Valley,479.56,0.0,0.6609,587.87,391.781333,Medium,Main_0_2399
434,RegionA,Valley,479.35,0.0,0.6586,650.0,372.866,Medium,Main_0_2399
435,RegionA,Valley,479.14,0.0,0.6531,722.35,327.721333,Medium,Main_0_2399
436,RegionA,Valley,478.94,0.0,0.6446,800.0,330.833333,Medium,Main_0_2399
437,RegionA,Valley,478.74,0.0,0.6338,877.65,320.074667,Medium,Main_0_2399
438,RegionA,Valley,478.55,0.0,0.6212,950.0,312.764333,Medium,Main_0_2399
439,RegionA,Flat,735.95,0.0,0.6079,1012.13,334.818667,Medium,Main_0_2399
440,RegionA,Flat,735.68,0.0,0.5945,1059.81,346.623667,Medium,Main_0_2399
441,RegionA,Flat,735.41,0.0,0.582,1089.78,367.290667,Medium,Main_0_2399
442,RegionA,Flat,735.16,0.0,0.5713,1100.0,364.644667,Medium,Main_0_2399
443,RegionA,Flat,734.92,0.0,0.5629,1089.78,338.566333,Medium,Main_0_2399
444,RegionA,Flat,734.68,0.0,0.5575,1059.81,332.228667,Medium,Main_0_2399
445,RegionA,Flat,734.46,0.0,0.5554,1012.13,294.091667,Low,Main_0_2399
446,RegionA,Flat,734.26,0.0,0.5567,950.0,286.770333,Low,Main_0_2399
447,RegionA,Flat,734.06,0.0,0.5613,877.65,248.602333,Low,Main_0_2399
448,RegionA,Flat,733.88,0.0,0.5688,800.0,227.884667,Low,Main_0_2399
449,RegionA,Peak,1063.88,0.0,0.5788,722.35,194.521333,Medium,Main_0_2399
450,RegionA,Peak,1063.65,0.0,0.5904,650.0,183.503333,Medium,Main_0_2399
451,RegionA,Peak,1063.44,0.0,0.603,587.87,191.94,Medium,Main_0_2399
452,RegionA,Peak,1063.25,0.0,0.6155,540.19,250.352,Medium,Main_0_2399
453,RegionA,Peak,1063.09,0.0,0.6272,510.22,216.848,Medium,Main_0_2399
454,RegionA,Flat,659.76,0.0,0.6373,500.0,261.819333,Low,Main_0_2399
455,RegionA,Flat,659.68,0.0,0.645,510.22,282.593333,Low,Main_0_2399
456,RegionA,Valley,476.39,0.0,0.6498,540.19,331.999,Medium,Main_0_2399
457,RegionA,Valley,476.35,0.0,0.6513,587.87,349.46,Medium,Main_0_2399
458,RegionA,Valley,476.32,0.0,0.6495,650.0,381.902667,Medium,Main_0_2399
459,RegionA,Valley,476.3,0.0,0.6445,722.35,381.582,Medium,Main_0_2399
460,RegionA,Valley,476.29,0.0,0.6365,800.0,381.469333,Medium,Main_0_2399
461,RegionA,Valley,476.29,0.0,0.6262,877.65,391.164,Medium,Main_0_2399
462,RegionA,Valley,476.3,0.0,0.6142,950.0,391.938667,Medium,Main_0_2399
463,RegionA,Flat,732.8,0.0,0.6014,1012.13,387.982667,Medium,Main_0_2399
464,RegionA,Flat,732.85,0.0,0.5886,1059.81,389.134667,Medium,Main_0_2399
465,RegionA,Flat,732.91,0.0,0.5767,1089.78,390.56,Medium,Main_0_2399
466,RegionA,Flat,732.99,0.0,0.5665,1100.0,391.244667,Medium,Main_0_2399
467,RegionA,Flat,733.08,0.0,0.5588,1089.78,349.568,Medium,Main_0_2399
468,RegionA,Flat,733.18,0.0,0.554,1059.81,328.254667,Medium,Main_0_2399
469,RegionA,Flat,733.3,0.0,0.5524,1012.13,319.802667,Medium,Main_0_2399
470,RegionA,Flat,733.43,0.0,0.5543,950.0,290.776333,Low,Main_0_2399
471,RegionA,Flat,733.58,0.0,0.5595,877.65,270.906333,Low,Main_0_2399
472,RegionA,Flat,733.74,0.0,0.5676,800.0,241.010333,Low,Main_0_2399
473,RegionA,Peak,1064.19,0.0,0.5782,722.35,235.301333,Medium,Main_0_2399
474,RegionA,Peak,1064.46,0.0,0.5904,650.0,199.228667,Medium,Main_0_2399
475,RegionA,Peak,1064.76,0.0,0.6036,587.87,197.923333,Medium,Main_0_2399
476,RegionA,Peak,1065.07,0.0,0.6167,540.19,251.795333,Medium,Main_0_2399
477,RegionA,Peak,1065.4,0.0,0.6291,510.22,240.81,Medium,Main_0_2399
478,RegionA,Flat,661.5,0.0,0.6397,500.0,300.529333,Low,Main_0_2399
479,RegionA,Flat,661.73,0.0,0.648,510.22,304.281333,Low,Main_0_2399
480,RegionA,Valley,478.09,0.0,0.6534,540.19,337.567333,Medium,Main_0_2399
481,RegionA,Valley,478.27,0.0,0.6555,587.87,394.233333,Medium,Main_0_2399
482,RegionA,Valley,478.46,0.0,0.6543,650.0,396.713667,Medium,Main_0_2399
483,RegionA,Valley,478.65,0.0,0.6498,722.35,398.933333,Medium,Main_0_2399
484,RegionA,Valley,478.86,0.0,0.6424,800.0,372.304,Medium,Main_0_2399
485,RegionA,Valley,479.06,0.0,0.6327,877.65,375.808667,Medium,Main_0_2399
486,RegionA,Valley,479.28,0.0,0.6212,950.0,388.515,Medium,Main_0_2399
487,RegionA,Flat,737.69,0.0,0.609,1012.13,388.54,Medium,Main_0_2399
488,RegionA,Flat,738.04,0.0,0.5967,1059.81,392.787333,Medium,Main_0_2399
489,RegionA,Flat,738.4,0.0,0.5853,1089.78,395.138,Medium,Main_0_2399
490,RegionA,Flat,738.76,0.0,0.5756,1100.0,398.586667,Medium,Main_0_2399
491,RegionA,Flat,739.13,0.0,0.5684,1089.78,362.033333,Medium,Main_0_2399
492,RegionA,Flat,739.51,0.0,0.564,1059.81,353.04,Medium,Main_0_2399
493,RegionA,Flat,739.9,0.0,0.563,1012.13,334.72,Medium,Main_0_2399
494,RegionA,Flat,740.29,0.0,0.5653,950.0,297.824,Low,Main_0_2399
495,RegionA,Flat,740.69,0.0,0.5709,877.65,248.539667,Low,Main_0_2399
496,RegionA,Flat,741.09,0.0,0.5794,800.0,234.359333,Low,Main_0_2399
497,RegionA,Peak,1075.17,0.0,0.5904,722.35,200.879667,Medium,Main_0_2399
498,RegionA,Peak,1075.76,0.0,0.603,650.0,219.563,Medium,Main_0_2399
499,RegionA,Peak,1076.36,0.0,0.6165,587.87,171.081667,Medium,Main_0_2399
500,RegionA,Peak,1076.96,0.0,0.6301,540.19,208.008333,Medium,Main_0_2399
501,RegionA,Peak,1077.57,0.0,0.6427,510.22,214.72,Medium,Main_0_2399
502,RegionA,Flat,669.21,0.0,0.6537,500.0,258.723333,Low,Main_0_2399
503,RegionA,Flat,669.59,0.0,0.6623,510.22,294.686667,Low,Main_0_2399
504,RegionA,Valley,483.87,0.0,0.6679,540.19,311.745333,Medium,Main_0_2399
505,RegionA,Valley,484.14,0.0,0.6703,587.87,360.885333,Medium,Main_0_2399
506,RegionA,Valley,484.41,0.0,0.6693,650.0,379.406333,Medium,Main_0_2399
507,RegionA,Valley,484.68,0.0,0.665,722.35,391.110667,Medium,Main_0_2399
508,RegionA,Valley,484.95,0.0,0.6578,800.0,374.78,Medium,Main_0_2399
509,RegionA,Valley,485.22,0.0,0.6483,877.65,370.323,Medium,Main_0_2399
510,RegionA,Valley,485.49,0.0,0.637,950.0,364.65,Medium,Main_0_2399
511,RegionA,Flat,747.31,0.0,0.6248,1012.13,374.166667,Medium,Main_0_2399
512,RegionA,Flat,747.72,0.0,0.6126,1059.81,379.266667,Medium,Main_0_2399
513,RegionA,Flat,748.12,0.0,0.6013,1089.78,388.874667,Medium,Main_0_2399
514,RegionA,Flat,748.51,0.0,0.5917,1100.0,367.318333,Medium,Main_0_2399
515,RegionA,Flat,748.9,0.0,0.5845,1089.78,361.264667,Medium,Main_0_2399
516,RegionA,Flat,749.28,0.0,0.5802,1059.81,319.463333,Low,Main_0_2399
517,RegionA,Flat,749.65,0.0,0.5791,1012.13,319.092667,Medium,Main_0_2399
518,RegionA,Flat,750.02,0.0,0.5814,950.0,273.413333,Low,Main_0_2399
519,RegionA,Flat,750.38,0.0,0.5869,877.65,255.782333,Low,Main_0_2399
520,RegionA,Flat,750.73,0.0,0.5954,800.0,217.833667,Low,Main_0_2399
521,RegionA,Peak,1089.06,0.0,0.6062,722.35,212.293333,Medium,Main_0_2399
522,RegionA,Peak,1089.54,0.0,0.6188,650.0,163.530333,Medium,Main_0_2399
523,RegionA,Peak,1090.01,0.0,0.6321,587.87,195.031667,Medium,Main_0_2399
524,RegionA,Peak,1090.47,0.0,0.6455,540.19,219.498333,Medium,Main_0_2399
525,RegionA,Peak,1090.91,0.0,0.658,510.22,258.183333,Medium,Main_0_2399
526,RegionA,Flat,677.38,0.0,0.6687,500.0,272.36,Low,Main_0_2399
527,RegionA,Flat,677.63,0.0,0.6771,510.22,307.515,Medium,Main_0_2399
528,RegionA,Valley,489.58,0.0,0.6825,540.19,308.888667,Medium,Main_0_2399
529,RegionA,Valley,489.75,0.0,0.6846,587.87,344.999333,Medium,Main_0_2399
530,RegionA,Valley,489.91,0.0,0.6833,650.0,382.234667,Medium,Main_0_2399
531,RegionA,Valley,490.06,0.0,0.6787,722.35,382.309,Medium,Main_0_2399
532,RegionA,Valley,490.2,0.0,0.6712,800.0,396.072333,Medium,Main_0_2399
533,RegionA,Valley,490.34,0.0,0.6612,877.65,385.848333,Medium,Main_0_2399
534,RegionA,Valley,490.46,0.0,0.6496,950.0,373.201333,Medium,Main_0_2399
535,RegionA,Flat,754.73,0.0,0.637,1012.13,349.793333,Medium,Main_0_2399
536,RegionA,Flat,754.9,0.0,0.6245,1059.81,348.701,Medium,Main_0_2399
537,RegionA,Flat,755.05,0.0,0.6128,1089.78,369.242333,Medium,Main_0_2399
538,RegionA,Flat,755.19,0.0,0.6027,1100.0,375.330667,Medium,Main_0_2399
539,RegionA,Flat,755.31,0.0,0.595,1089.78,370.893,Medium,Main_0_2399
540,RegionA,Flat,755.42,0.0,0.5902,1059.81,330.359333,Medium,Main_0_2399
541,RegionA,Flat,755.51,0.0,0.5887,1012.13,327.224667,Low,Main_0_2399
542,RegionA,Flat,755.59,0.0,0.5905,950.0,317.314333,Low,Main_0_2399
543,RegionA,Flat,755.65,0.0,0.5955,877.65,271.119333,Low,Main_0_2399
544,RegionA,Flat,755.7,0.0,0.6035,800.0,249.696667,Low,Main_0_2399
545,RegionA,Peak,1095.81,0.0,0.6138,722.35,226.774,Medium,Main_0_2399
546,RegionA,Peak,1095.84,0.0,0.6258,650.0,230.750333,Medium,Main_0_2399
547,RegionA,Peak,1095.84,0.0,0.6386,587.87,191.380667,Medium,Main_0_2399
548,RegionA,Peak,1095.82,0.0,0.6514,540.19,236.476,Medium,Main_0_2399
549,RegionA,Peak,1095.78,0.0,0.6633,510.22,241.448,Medium,Main_0_2399
550,RegionA,Flat,680.1,0.0,0.6735,500.0,293.987667,Low,Main_0_2399
551,RegionA,Flat,680.04,0.0,0.6812,510.22,287.56,Low,Main_0_2399
552,RegionA,Valley,491.09,0.0,0.686,540.19,315.507,Low,Main_0_2399
553,RegionA,Valley,491.04,0.0,0.6876,587.87,331.818,Medium,Main_0_2399
554,RegionA,Valley,490.97,0.0,0.6857,650.0,372.414,Medium,Main_0_2399
555,RegionA,Valley,490.89,0.0,0.6805,722.35,378.221333,Medium,Main_0_2399
556,RegionA,Valley,490.81,0.0,0.6724,800.0,381.878667,Medium,Main_0_2399
557,RegionA,Valley,490.71,0.0,0.6618,877.65,381.432,Medium,Main_0_2399
558,RegionA,Valley,490.61,0.0,0.6496,950.0,377.510667,Medium,Main_0_2399
559,RegionA,Flat,754.6,0.0,0.6364,1012.13,373.238667,Medium,Main_0_2399
560,RegionA,Flat,754.42,0.0,0.6233,1059.81,388.942,Medium,Main_0_2399
561,RegionA,Flat,754.21,0.0,0.6109,1089.78,391.602,Medium,Main_0_2399
562,RegionA,Flat,754.0,0.0,0.6003,1100.0,374.548,Medium,Main_0_2399
563,RegionA,Flat,753.77,0.0,0.592,1089.78,345.886667,Medium,Main_0_2399
564,RegionA,Flat,753.53,0.0,0.5866,1059.81,332.142667,Medium,Main_0_2399
565,RegionA,Flat,753.28,0.0,0.5845,1012.13,318.234333,Medium,Main_0_2399
566,RegionA,Flat,753.02,0.0,0.5857,950.0,270.850667,Low,Main_0_2399
567,RegionA,Flat,752.74,0.0,0.5902,877.65,244.692333,Low,Main_0_2399
568,RegionA,Flat,752.46,0.0,0.5976,800.0,198.507,Low,Main_0_2399
569,RegionA,Peak,1090.63,0.0,0.6073,722.35,196.224,Medium,Main_0_2399
570,RegionA,Peak,1090.19,0.0,0.6188,650.0,201.489333,Medium,Main_0_2399
571,RegionA,Peak,1089.73,0.0,0.631,587.87,191.047333,Medium,Main_0_2399
572,RegionA,Peak,1089.26,0.0,0.6433,540.19,198.974667,Medium,Main_0_2399
573,RegionA,Peak,1088.78,0.0,0.6547,510.22,224.322667,Medium,Main_0_2399
574,RegionA,Flat,675.49,0.0,0.6644,500.0,231.068,Low,Main_0_2399
575,RegionA,Flat,675.17,0.0,0.6716,510.22,280.804,Medium,Main_0_2399
576,RegionA,Valley,487.39,0.0,0.676,540.19,298.194667,Medium,Main_0_2399
577,RegionA,Valley,487.16,0.0,0.677,587.87,333.674,Medium,Main_0_2399
578,RegionA,Valley,486.92,0.0,0.6747,650.0,367.865333,Medium,Main_0_2399
579,RegionA,Valley,486.67,0.0,0.6691,722.35,376.328667,Medium,Main_0_2399
580,RegionA,Valley,486.43,0.0,0.6606,800.0,387.814667,Medium,Main_0_2399
581,RegionA,Valley,486.18,0.0,0.6496,877.65,386.840333,Medium,Main_0_2399
582,RegionA,Valley,485.92,0.0,0.637,950.0,375.075333,Medium,Main_0_2399
583,RegionA,Flat,747.18,0.0,0.6235,1012.13,381.030333,Medium,Main_0_2399
584,RegionA,Flat,746.79,0.0,0.6099,1059.81,383.030667,Medium,Main_0_2399
585,RegionA,Flat,746.39,0.0,0.5973,1089.78,386.516,Medium,Main_0_2399
586,RegionA,Flat,745.99,0.0,0.5863,1100.0,387.545333,Medium,Main_0_2399
587,RegionA,Flat,745.59,0.0,0.5777,1089.78,339.426,Medium,Main_0_2399
588,RegionA,Flat,745.19,0.0,0.5721,1059.81,327.025,Medium,Main_0_2399
589,RegionA,Flat,744.79,0.0,0.5697,1012.13,325.208333,Low,Main_0_2399
590,RegionA,Flat,744.38,0.0,0.5707,950.0,314.332667,Low,Main_0_2399
591,RegionA,Flat,743.98,0.0,0.575,877.65,277.565,Low,Main_0_2399
592,RegionA,Flat,743.58,0.0,0.5822,800.0,247.566667,Low,Main_0_2399
593,RegionA,Peak,1077.62,0.0,0.5917,722.35,230.771333,Medium,Main_0_2399
594,RegionA,Peak,1077.05,0.0,0.603,650.0,229.896333,Medium,Main_0_2399
595,RegionA,Peak,1076.48,0.0,0.6152,587.87,212.974,Medium,Main_0_2399
596,RegionA,Peak,1075.92,0.0,0.6274,540.19,229.144667,Medium,Main_0_2399
597,RegionA,Peak,1075.37,0.0,0.6387,510.22,248.215333,Medium,Main_0_2399
598,RegionA,Flat,667.13,0.0,0.6483,500.0,263.687333,Low,Main_0_2399
599,RegionA,Flat,666.79,0.0,0.6555,510.22,304.735333,Low,Main_0_2399
600,RegionA,Valley,481.33,0.0,0.6598,540.19,330.256,Medium,Main_0_2399
601,RegionA,Valley,481.1,0.0,0.6609,587.87,362.074,Medium,Main_0_2399
602,RegionA,Valley,480.87,0.0,0.6586,650.0,386.580667,Medium,Main_0_2399
603,RegionA,Valley,480.64,0.0,0.6531,722.35,381.118,Medium,Main_0_2399
604,RegionA,Valley,480.42,0.0,0.6446,800.0,381.952,Medium,Main_0_2399
605,RegionA,Valley,480.21,0.0,0.6338,877.65,380.265667,Medium,Main_0_2399
606,RegionA,Valley,480.0,0.0,0.6212,950.0,383.505333,Medium,Main_0_2399
607,RegionA,Flat,738.15,0.0,0.6079,1012.13,383.541667,Medium,Main_0_2399
608,RegionA,Flat,737.85,0.0,0.5945,1059.81,382.96,Medium,Main_0_2399
609,RegionA,Flat,737.56,0.0,0.582,1089.78,370.457667,Medium,Main_0_2399
610,RegionA,Flat,737.27,0.0,0.5713,1100.0,360.116667,Medium,Main_0_2399
611,RegionA,Flat,737.0,0.0,0.5629,1089.78,335.06,Medium,Main_0_2399
612,RegionA,Flat,736.74,0.0,0.5575,1059.81,357.299333,Medium,Main_0_2399
613,RegionA,Flat,736.5,0.0,0.5554,1012.13,320.456,Low,Main_0_2399
614,RegionA,Flat,736.26,0.0,0.5567,950.0,305.611667,Low,Main_0_2399
615,RegionA,Flat,736.04,0.0,0.5613,877.65,269.726667,Low,Main_0_2399
