Hour,Region,AITrainingPower_MW,GPU_Utilization_Percent,UsedRenewable_MW,RenewableCharge_MW,Curtailment_MW,IT_Load_MW,Total_Load_MW,GridPurchase_MW,GridCharge_MW,GridSell_MW,NetGridImport_MW,CarbonEmission_tCO2,SOC_MWh,ChargePower_MW,DischargePower_MW,Baseline_AI_IT_Load_MW
170,RegionA,21.5173333333,43.380952,65.3184,0.0,584.6816,403.2,544.32,487.0704,8.0688,0.0,487.0704,325.9962,350.0,8.0688,0.0,34.7683333333
171,RegionA,19.52,35.71164,65.3184,0.0,657.0316,403.2,544.32,479.0016,0.0,0.0,479.0016,318.5361,350.0,0.0,0.0,29.157
172,RegionA,19.52,35.534392,65.3184,0.0,734.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,315.0873,350.0,0.0,0.0,29.0216666667
173,RegionA,20.7306666667,30.679894,65.3184,0.0,812.3316,403.2,544.32,479.0016,0.0,0.0,479.0016,310.5367,350.0,0.0,0.0,26.5823333333
174,RegionA,15.2,23.074074,65.3184,0.0,884.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,305.124,350.0,0.0,0.0,19.679
175,RegionA,41.048,48.034392,65.3184,0.0,946.8116,403.2,544.32,479.0016,0.0,0.0,479.0016,299.2802,350.0,0.0,0.0,45.1933333333
176,RegionA,34.24,41.568783,65.3184,0.0,994.4916,403.2,544.32,479.0016,0.0,0.0,479.0016,293.4364,350.0,0.0,0.0,38.5306666667
177,RegionA,33.7066666667,42.624339,69.5448,0.0,1020.2352,403.2,544.32,474.7752,0.0,0.0,474.7752,285.4823,350.0,0.0,0.0,38.94
178,RegionA,31.68,42.608466,73.4832,0.0,1026.5168,403.2,544.32,470.8368,0.0,0.0,470.8368,278.5941,350.0,0.0,0.0,38.2346666667
179,RegionA,15.1786666667,40.809524,75.6737,0.0,1014.1063,396.95,535.8825,460.2088,0.0,0.0,460.2088,268.9921,350.0,0.0,0.0,30.904
180,RegionA,9.2693333333,35.960317,67.2476,0.0,992.5624,341.23,460.6605,393.4129,0.0,0.0,393.4129,228.2582,350.0,0.0,0.0,25.597
181,RegionA,0.0,26.944444,67.2234,0.0,944.9066,334.245,451.2308,384.0074,0.0,0.0,384.0074,222.3787,350.0,0.0,0.0,16.255
182,RegionA,0.0,24.246032,64.4132,0.0,885.5868,318.09,429.4215,365.0083,0.0,0.0,365.0083,212.2158,350.0,0.0,0.0,14.3396666667
183,RegionA,5.6,30.775132,60.1347,0.0,817.5153,298.999,403.6487,343.514,0.0,0.0,343.514,201.6084,350.0,0.0,0.0,20.5666666667
184,RegionA,22.56,47.293651,47.0179,0.0,752.9821,238.58,322.083,275.0651,0.0,0.0,275.0651,163.7737,350.0,0.0,0.0,37.176
185,RegionA,16.4,42.62963,44.3176,0.0,678.0324,232.47,313.8345,224.5169,0.0,0.0,224.5169,136.1022,301.087,0.0,45.0,31.8833333333
186,RegionA,13.152,33.589947,42.5353,0.0,607.4647,233.39,315.0765,227.5412,0.0,0.0,227.5412,140.8025,252.1739,0.0,45.0,25.1836666667
187,RegionA,0.0,13.333333,41.0766,0.0,546.7934,238.15,321.5025,235.4259,0.0,0.0,235.4259,148.8127,203.2609,0.0,45.0,7.78
188,RegionA,0.0,15.949735,40.1015,0.0,500.0885,247.54,334.179,249.0775,0.0,0.0,249.0775,160.7795,154.3478,0.0,45.0,9.8486666667
189,RegionA,0.0,14.603175,43.0693,0.0,467.1507,265.86,358.911,270.8417,0.0,0.0,270.8417,178.2138,105.4348,0.0,45.0,9.0256666667
190,RegionA,10.08,29.738095,45.2531,54.5696,400.1773,279.34,377.109,331.8559,0.0,0.0,331.8559,221.9121,156.1845,54.5696,0.0,22.195
191,RegionA,10.08,32.994709,50.3917,55.0,404.8283,311.06,419.931,369.5393,0.0,0.0,369.5393,250.215,207.3345,55.0,0.0,24.1666666667
192,RegionA,10.08,37.396825,55.2663,55.0,429.9237,341.15,460.5525,423.2862,18.0,0.0,423.2862,288.8928,275.2245,73.0,0.0,26.808
193,RegionA,10.08,36.910053,60.0631,55.0,472.8069,370.76,500.526,458.4629,18.0,0.0,458.4629,313.8637,343.1145,73.0,0.0,26.46
194,RegionA,10.08,28.531746,64.9766,0.0,585.0234,401.09,541.4715,483.8986,7.4037,0.0,483.8986,330.6479,350.0,7.4037,0.0,21.215
195,RegionA,10.08,27.587302,65.3184,0.0,657.0316,403.2,544.32,479.0016,0.0,0.0,479.0016,325.0984,350.0,0.0,0.0,20.6933333333
196,RegionA,1.512,17.359788,65.3184,0.0,734.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,321.5059,350.0,0.0,0.0,11.2083333333
197,RegionA,0.0,12.582011,65.3184,0.0,812.3316,403.2,544.32,479.0016,0.0,0.0,479.0016,316.7159,350.0,0.0,0.0,7.7346666667
198,RegionA,0.0,6.116402,65.3184,0.0,884.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,311.1594,350.0,0.0,0.0,3.6826666667
199,RegionA,0.0,4.835979,65.3184,0.0,946.8116,403.2,544.32,479.0016,0.0,0.0,479.0016,305.124,350.0,0.0,0.0,2.9573333333
200,RegionA,0.0,3.968254,65.3184,0.0,994.4916,403.2,544.32,479.0016,0.0,0.0,479.0016,299.1365,350.0,0.0,0.0,2.18
201,RegionA,0.0,5.84127,69.5448,0.0,1020.2352,403.2,544.32,474.7752,0.0,0.0,474.7752,290.9422,350.0,0.0,0.0,3.368
202,RegionA,21.44,32.746032,72.7615,0.0,1027.2385,399.24,538.974,466.2125,0.0,0.0,466.2125,280.9863,350.0,0.0,0.0,28.37
203,RegionA,34.08,48.243386,70.4369,0.0,1019.3431,369.48,498.798,428.3611,0.0,0.0,428.3611,254.8749,350.0,0.0,0.0,42.7946666667
204,RegionA,34.08,54.201058,74.4625,0.0,985.3475,377.84,510.084,435.6215,0.0,0.0,435.6215,257.1038,350.0,0.0,0.0,46.4066666667
205,RegionA,21.9146666667,40.137566,64.2277,0.0,947.9023,319.35,431.1225,366.8948,0.0,0.0,366.8948,215.991,350.0,0.0,0.0,33.016
206,RegionA,3.264,19.968254,61.8613,0.0,888.1387,305.488,412.4088,350.5475,0.0,0.0,350.5475,206.9983,350.0,0.0,0.0,13.216
207,RegionA,0.0,10.082011,62.2607,0.0,815.3893,309.57,417.9195,355.6588,0.0,0.0,355.6588,211.7948,350.0,0.0,0.0,5.806
208,RegionA,0.0,12.322751,47.5211,0.0,752.4789,241.133,325.5296,278.0085,0.0,0.0,278.0085,167.7782,350.0,0.0,0.0,7.0813333333
209,RegionA,18.72,28.248677,43.698,0.0,678.652,229.22,309.447,220.749,0.0,0.0,220.749,135.4957,301.087,0.0,45.0,24.2693333333
210,RegionA,18.72,27.396825,42.6009,0.0,607.3991,233.75,315.5625,227.9616,0.0,0.0,227.9616,142.6583,252.1739,0.0,45.0,23.728
211,RegionA,13.416,21.298942,41.4906,0.0,546.3794,240.55,324.7425,238.2519,0.0,0.0,238.2519,152.1477,203.2609,0.0,45.0,17.936
212,RegionA,0.0,8.619048,40.4887,0.0,499.7013,249.93,337.4055,251.9168,0.0,0.0,251.9168,164.0986,154.3478,0.0,45.0,4.904
213,RegionA,7.032,20.39418,37.5662,0.0,472.6538,231.89,313.0515,230.4853,0.0,0.0,230.4853,152.8809,105.4348,0.0,45.0,14.9853333333
214,RegionA,4.96,19.261905,43.7044,54.7555,401.5402,269.78,364.203,320.4986,0.0,0.0,320.4986,215.8558,156.3574,54.7555,0.0,13.5813333333
215,RegionA,4.96,18.269841,53.1733,54.8456,402.2011,328.23,443.1105,389.9372,0.0,0.0,389.9372,265.6252,207.3638,54.8456,0.0,12.95
216,RegionA,1.488,12.595238,53.6981,55.0,431.4919,331.47,447.4845,411.7864,18.0,0.0,411.7864,282.4854,275.2538,73.0,0.0,7.9806666667
217,RegionA,14.4,25.195767,58.5646,55.0,474.3054,361.51,488.0385,447.4739,18.0,0.0,447.4739,307.683,343.1438,73.0,0.0,20.8006666667
218,RegionA,14.4,27.150794,65.3184,0.0,584.6816,403.2,544.32,486.3739,7.3723,0.0,486.3739,333.5066,350.0,7.3723,0.0,21.942
219,RegionA,14.64,27.134921,65.3184,0.0,657.0316,403.2,544.32,479.0016,0.0,0.0,479.0016,325.9606,350.0,0.0,0.0,22.0536666667
220,RegionA,6.24,20.579365,65.3184,0.0,734.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,322.0807,350.0,0.0,0.0,14.469
221,RegionA,12.84,25.404762,65.3184,0.0,812.3316,403.2,544.32,479.0016,0.0,0.0,479.0016,317.0033,350.0,0.0,0.0,20.124
222,RegionA,0.936,16.791005,65.3184,0.0,884.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,311.1594,350.0,0.0,0.0,10.2706666667
223,RegionA,0.0,19.185185,65.3184,0.0,946.8116,403.2,544.32,479.0016,0.0,0.0,479.0016,304.8366,350.0,0.0,0.0,11.0093333333
224,RegionA,4.0,26.373016,65.3184,0.0,994.4916,403.2,544.32,479.0016,0.0,0.0,479.0016,298.5617,350.0,0.0,0.0,16.7913333333
225,RegionA,17.92,35.920635,69.5448,0.0,1020.2352,403.2,544.32,474.7752,0.0,0.0,474.7752,290.0402,350.0,0.0,0.0,27.836
226,RegionA,17.92,34.910053,73.4832,0.0,1026.5168,403.2,544.32,470.8368,0.0,0.0,470.8368,282.6433,350.0,0.0,0.0,27.1373333333
227,RegionA,35.712,50.804233,72.2841,0.0,1017.4959,379.17,511.8795,439.5954,0.0,0.0,439.5954,260.2405,350.0,0.0,0.0,44.1013333333
228,RegionA,33.28,49.708995,68.028,0.0,991.782,345.19,466.0065,397.9785,0.0,0.0,397.9785,233.4542,350.0,0.0,0.0,42.5886666667
229,RegionA,31.88,43.57672,64.0084,0.0,948.1216,318.26,429.651,365.6426,0.0,0.0,365.6426,213.7181,350.0,0.0,0.0,38.4846666667
230,RegionA,32.728,42.312169,64.5457,0.0,885.4543,318.744,430.3044,365.7587,0.0,0.0,365.7587,214.2249,350.0,0.0,0.0,38.1893333333
231,RegionA,23.68,34.037037,58.3282,0.0,819.3218,290.017,391.523,333.1948,0.0,0.0,333.1948,196.6516,350.0,0.0,0.0,29.7946666667
232,RegionA,44.96,53.873016,50.4707,0.0,749.5293,256.1,345.735,295.2643,0.0,0.0,295.2643,176.45,350.0,0.0,0.0,50.4646666667
233,RegionA,30.368,36.71164,44.064,0.0,678.286,231.14,312.039,222.975,0.0,0.0,222.975,135.4127,301.087,0.0,45.0,34.1466666667
234,RegionA,25.6213333333,33.955026,46.3152,0.0,603.6848,254.13,343.0755,251.7603,0.0,0.0,251.7603,155.7893,252.1739,0.0,45.0,30.739
235,RegionA,12.64,20.753968,40.1763,0.0,547.6937,232.93,314.4555,229.2792,0.0,0.0,229.2792,144.6752,203.2609,0.0,45.0,17.575
236,RegionA,9.9013333333,19.47619,40.1695,0.0,500.0205,247.96,334.746,249.5765,0.0,0.0,249.5765,160.5525,154.3478,0.0,45.0,15.4466666667
237,RegionA,0.0,16.169312,42.0989,0.0,468.1211,259.87,350.8245,263.7256,0.0,0.0,263.7256,172.6611,105.4348,0.0,45.0,9.4293333333
238,RegionA,19.36,33.148148,40.4498,55.0,404.5502,249.69,337.0815,296.6317,0.0,0.0,296.6317,197.0821,156.5848,55.0,0.0,27.6433333333
239,RegionA,19.36,29.177249,53.9978,54.7467,401.4755,333.32,449.982,395.9842,0.0,0.0,395.9842,265.943,207.4992,54.7467,0.0,25.0503333333
240,RegionA,19.36,30.219577,54.2975,55.0,430.8925,335.17,452.4795,416.182,18.0,0.0,416.182,281.339,275.3892,73.0,0.0,25.9906666667
241,RegionA,19.36,27.253968,61.3089,55.0,471.5611,378.45,510.9075,467.5986,18.0,0.0,467.5986,316.5643,343.2792,73.0,0.0,24.1006666667
242,RegionA,0.3226666667,8.936508,62.7847,0.0,587.2153,387.56,523.206,467.648,7.2267,0.0,467.648,315.5221,350.0,7.2267,0.0,5.3293333333
243,RegionA,0.0,7.952381,65.3184,0.0,657.0316,403.2,544.32,479.0016,0.0,0.0,479.0016,320.5,350.0,0.0,0.0,4.572
244,RegionA,0.0,12.521164,65.3184,0.0,734.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,316.4285,350.0,0.0,0.0,7.5483333333
245,RegionA,29.28,42.026455,65.3184,0.0,812.3316,403.2,544.32,479.0016,0.0,0.0,479.0016,311.1594,350.0,0.0,0.0,37.0013333333
246,RegionA,29.28,42.449735,65.3184,0.0,884.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,305.124,350.0,0.0,0.0,37.1633333333
247,RegionA,29.28,41.515873,65.3184,0.0,946.8116,403.2,544.32,479.0016,0.0,0.0,479.0016,298.6575,350.0,0.0,0.0,36.395
248,RegionA,29.28,40.005291,65.3184,0.0,994.4916,403.2,544.32,479.0016,0.0,0.0,479.0016,292.1431,350.0,0.0,0.0,35.5226666667
249,RegionA,24.128,32.608466,69.5448,0.0,1020.2352,403.2,544.32,474.7752,0.0,0.0,474.7752,283.5832,350.0,0.0,0.0,28.9746666667
250,RegionA,7.2266666667,16.756614,73.4832,0.0,1026.5168,403.2,544.32,470.8368,0.0,0.0,470.8368,276.0516,350.0,0.0,0.0,12.6286666667
251,RegionA,0.936,13.510582,74.3735,0.0,1015.4065,390.13,526.6755,452.302,0.0,0.0,452.302,261.2948,350.0,0.0,0.0,8.1773333333
252,RegionA,9.44,23.044974,65.7675,0.0,994.0425,333.72,450.522,384.7545,0.0,0.0,384.7545,220.118,350.0,0.0,0.0,17.751
253,RegionA,22.4,35.148148,70.5131,0.0,941.6169,350.602,473.3127,402.7996,0.0,0.0,402.7996,229.4749,350.0,0.0,0.0,30.0966666667
254,RegionA,22.4,37.293651,67.0498,0.0,882.9502,331.11,446.9985,379.9487,0.0,0.0,379.9487,216.8367,350.0,0.0,0.0,31.1966666667
255,RegionA,42.72,58.206349,57.2096,0.0,820.4404,284.455,384.0142,326.8046,0.0,0.0,326.8046,187.9127,350.0,0.0,0.0,51.886
256,RegionA,36.976,54.690476,47.442,0.0,752.558,240.732,324.9882,277.5462,0.0,0.0,277.5462,161.5874,350.0,0.0,0.0,47.5156666667
257,RegionA,27.8133333333,40.97619,40.2398,0.0,682.1102,211.08,284.958,199.7182,0.0,0.0,199.7182,118.1732,301.087,0.0,45.0,35.377
258,RegionA,23.3786666667,36.828042,43.339,0.0,606.661,237.8,321.03,232.691,0.0,0.0,232.691,140.3126,252.1739,0.0,45.0,30.9706666667
259,RegionA,20.32,31.383598,40.1142,0.0,547.7558,232.57,313.9695,228.8553,0.0,0.0,228.8553,140.7918,203.2609,0.0,45.0,26.6973333333
260,RegionA,43.216,61.611111,40.7009,0.0,499.4891,251.24,339.174,253.4731,0.0,0.0,253.4731,159.029,154.3478,0.0,45.0,53.76
261,RegionA,37.12,54.296296,42.8296,0.0,467.3904,264.38,356.913,269.0834,0.0,0.0,269.0834,171.8636,105.4348,0.0,45.0,47.1153333333
262,RegionA,44.32,60.185185,44.8675,54.6159,400.5166,276.96,373.896,329.0285,0.0,0.0,329.0285,213.3092,156.2276,54.6159,0.0,53.8373333333
263,RegionA,44.32,56.010582,54.5292,54.6829,401.0079,336.6,454.41,399.8808,0.0,0.0,399.8808,262.1219,207.0827,54.6829,0.0,51.0253333333
264,RegionA,18.8666666667,41.756614,56.7,55.0,428.49,350.0,472.5,433.8,18.0,0.0,433.8,286.2212,274.9727,73.0,0.0,32.3786666667
265,RegionA,1.32,34.306878,65.2714,55.0,467.5986,402.91,543.9285,496.6571,18.0,0.0,496.6571,328.2407,342.8627,73.0,0.0,21.3283333333
266,RegionA,0.0,31.566138,65.3184,0.0,584.6816,403.2,544.32,486.6762,7.6746,0.0,486.6762,320.5249,350.0,7.6746,0.0,18.7386666667
267,RegionA,0.0,30.449735,65.3184,0.0,657.0316,403.2,544.32,479.0016,0.0,0.0,479.0016,312.8359,350.0,0.0,0.0,18.3666666667
268,RegionA,0.0,27.383598,65.3184,0.0,734.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,308.7644,350.0,0.0,0.0,16.5346666667
269,RegionA,0.0,26.010582,65.3184,0.0,812.3316,403.2,544.32,479.0016,0.0,0.0,479.0016,303.5912,350.0,0.0,0.0,15.6173333333
270,RegionA,3.7253333333,25.261905,65.3184,0.0,884.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,297.5558,350.0,0.0,0.0,16.5746666667
271,RegionA,0.0,15.873016,65.3184,0.0,946.8116,403.2,544.32,479.0016,0.0,0.0,479.0016,291.1851,350.0,0.0,0.0,9.3826666667
272,RegionA,0.0,14.44709,65.3184,0.0,994.4916,403.2,544.32,479.0016,0.0,0.0,479.0016,284.7665,350.0,0.0,0.0,8.5413333333
273,RegionA,2.72,20.063492,69.5448,0.0,1020.2352,403.2,544.32,474.7752,0.0,0.0,474.7752,276.3192,350.0,0.0,0.0,12.92
274,RegionA,6.88,20.957672,73.4832,0.0,1026.5168,403.2,544.32,470.8368,0.0,0.0,470.8368,268.9891,350.0,0.0,0.0,14.9026666667
275,RegionA,6.88,26.666667,72.5453,0.0,1017.2347,380.54,513.729,441.1837,0.0,0.0,441.1837,248.3423,350.0,0.0,0.0,18.5013333333
276,RegionA,5.2853333333,27.878307,68.6704,0.0,991.1396,348.45,470.4075,401.7371,0.0,0.0,401.7371,223.9684,350.0,0.0,0.0,18.7356666667
277,RegionA,2.72,23.746032,68.0831,0.0,944.0469,338.52,457.002,388.9189,0.0,0.0,388.9189,216.0055,350.0,0.0,0.0,15.161
278,RegionA,0.408,14.915344,63.7843,0.0,886.2157,314.984,425.2284,361.4441,0.0,0.0,361.4441,201.216,350.0,0.0,0.0,8.885
279,RegionA,15.2,27.169312,55.0023,0.0,822.6477,273.48,369.198,314.1957,0.0,0.0,314.1957,176.358,350.0,0.0,0.0,22.0983333333
280,RegionA,22.56,39.063492,49.8065,0.0,750.1935,252.73,341.1855,291.379,0.0,0.0,291.379,165.7364,350.0,0.0,0.0,32.428
281,RegionA,22.6186666667,39.812169,42.9355,0.0,679.4145,225.22,304.047,216.1115,0.0,0.0,216.1115,125.0854,301.087,0.0,45.0,33.054
282,RegionA,36.16,52.293651,39.1692,0.0,610.8308,214.92,290.142,205.9728,0.0,0.0,205.9728,121.6064,252.1739,0.0,45.0,45.942
283,RegionA,29.8266666667,46.84127,40.1176,0.0,547.7524,232.59,313.9965,228.8789,0.0,0.0,228.8789,138.014,203.2609,0.0,45.0,40.067
284,RegionA,20.632,39.97619,38.4313,0.0,501.7587,237.23,320.2605,236.8292,0.0,0.0,236.8292,145.7684,154.3478,0.0,45.0,32.2186666667
285,RegionA,14.4,27.756614,44.273,0.0,465.947,273.29,368.9415,279.6685,0.0,0.0,279.6685,175.4081,105.4348,0.0,45.0,22.2396666667
286,RegionA,8.4,18.470899,47.8872,54.2535,397.8593,295.6,399.06,351.1728,0.0,0.0,351.1728,223.8024,155.8906,54.2535,0.0,14.1273333333
287,RegionA,0.0,11.15873,46.1101,55.0,409.1099,284.63,384.2505,338.1404,0.0,0.0,338.1404,218.1006,207.0406,55.0,0.0,6.3933333333
288,RegionA,0.0,18.687831,57.9652,55.0,427.2248,357.81,483.0435,443.0783,18.0,0.0,443.0783,287.9123,274.9306,73.0,0.0,11.1986666667
289,RegionA,0.0,19.592593,56.977,55.0,475.893,351.71,474.8085,435.8315,18.0,0.0,435.8315,283.857,342.8206,73.0,0.0,11.5433333333
290,RegionA,0.0,17.431217,65.3184,0.0,584.6816,403.2,544.32,486.7214,7.7198,0.0,486.7214,316.1256,350.0,7.7198,0.0,10.091
291,RegionA,0.0,18.126984,65.3184,0.0,657.0316,403.2,544.32,479.0016,0.0,0.0,479.0016,308.7165,350.0,0.0,0.0,10.676
292,RegionA,0.0,18.417989,65.3184,0.0,734.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,304.8845,350.0,0.0,0.0,10.9706666667
293,RegionA,0.0,18.777778,65.3184,0.0,812.3316,403.2,544.32,479.0016,0.0,0.0,479.0016,299.9508,350.0,0.0,0.0,11.1386666667
294,RegionA,0.0,13.283069,65.3184,0.0,884.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,294.2028,350.0,0.0,0.0,7.9866666667
295,RegionA,3.52,19.378307,65.3184,0.0,946.8116,403.2,544.32,479.0016,0.0,0.0,479.0016,288.0716,350.0,0.0,0.0,13.2866666667
296,RegionA,12.96,28.952381,65.3184,0.0,994.4916,403.2,544.32,479.0016,0.0,0.0,479.0016,281.9403,350.0,0.0,0.0,22.892
297,RegionA,16.64,32.801587,69.5448,0.0,1020.2352,403.2,544.32,474.7752,0.0,0.0,474.7752,273.8029,350.0,0.0,0.0,26.645
298,RegionA,5.9253333333,21.915344,73.4322,0.0,1026.5678,402.92,543.942,470.5098,0.0,0.0,470.5098,266.5438,350.0,0.0,0.0,15.673
299,RegionA,3.52,17.830688,72.2899,0.0,1017.4901,379.2,511.92,439.6301,0.0,0.0,439.6301,245.6653,350.0,0.0,0.0,12.2536666667
300,RegionA,3.4613333333,14.679894,74.1136,0.0,985.6964,376.07,507.6945,433.5809,0.0,0.0,433.5809,240.2038,350.0,0.0,0.0,10.1986666667
301,RegionA,8.16,23.529101,70.2291,0.0,941.9009,349.19,471.4065,401.1774,0.0,0.0,401.1774,221.6104,350.0,0.0,0.0,17.2206666667
302,RegionA,8.16,20.769841,64.9606,0.0,885.0394,320.793,433.0706,368.11,0.0,0.0,368.11,204.0434,350.0,0.0,0.0,15.5
303,RegionA,8.16,22.063492,61.3692,0.0,816.2808,305.137,411.935,350.5658,0.0,0.0,350.5658,196.1416,350.0,0.0,0.0,16.04
304,RegionA,0.272,13.060847,48.6182,0.0,751.3818,246.7,333.045,284.4268,0.0,0.0,284.4268,161.4407,350.0,0.0,0.0,7.3093333333
305,RegionA,8.0,17.891534,42.4836,0.0,679.8664,222.85,300.8475,213.3639,0.0,0.0,213.3639,123.367,301.087,0.0,45.0,13.5413333333
306,RegionA,13.76,23.298942,45.6245,0.0,604.3755,250.34,337.959,247.3345,0.0,0.0,247.3345,146.0263,252.1739,0.0,45.0,19.3626666667
307,RegionA,13.76,24.68254,41.0628,0.0,546.8072,238.07,321.3945,235.3317,0.0,0.0,235.3317,142.0462,203.2609,0.0,45.0,20.4
308,RegionA,24.7466666667,35.492063,37.3572,0.0,502.8328,230.6,311.31,228.9528,0.0,0.0,228.9528,141.1952,154.3478,0.0,45.0,31.3413333333
309,RegionA,17.28,28.544974,45.5301,0.0,464.6899,281.05,379.4175,288.8874,0.0,0.0,288.8874,181.7391,105.4348,0.0,45.0,24.212
310,RegionA,14.016,26.84127,43.6768,54.7588,401.5644,269.61,363.9735,320.2967,0.0,0.0,320.2967,204.8938,156.3604,54.7588,0.0,21.97
311,RegionA,2.688,16.343915,54.3024,54.7101,401.2075,335.2,452.52,398.2176,0.0,0.0,398.2176,258.045,207.2409,54.7101,0.0,11.0046666667
312,RegionA,3.2,9.89418,57.9604,55.0,427.2296,357.78,483.003,443.0426,18.0,0.0,443.0426,289.4841,275.1309,73.0,0.0,7.1293333333
313,RegionA,3.2,16.349206,60.9428,55.0,471.9272,376.19,507.8565,464.9137,18.0,0.0,464.9137,304.7509,343.0209,73.0,0.0,11.06
314,RegionA,20.8,33.312169,64.0564,0.0,585.9436,395.41,533.8035,477.2515,7.5045,0.0,477.2515,312.2657,350.0,7.5045,0.0,28.312
315,RegionA,20.0,27.809524,65.3184,0.0,657.0316,403.2,544.32,479.0016,0.0,0.0,479.0016,311.2552,350.0,0.0,0.0,24.616
316,RegionA,26.0533333333,35.719577,65.3184,0.0,734.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,307.7106,350.0,0.0,0.0,31.8293333333
317,RegionA,15.2,24.650794,65.3184,0.0,812.3316,403.2,544.32,479.0016,0.0,0.0,479.0016,303.0643,350.0,0.0,0.0,20.656
318,RegionA,34.9466666667,40.671958,65.3184,0.0,884.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,297.5558,350.0,0.0,0.0,38.492
319,RegionA,20.0,28.978836,65.3184,0.0,946.8116,403.2,544.32,479.0016,0.0,0.0,479.0016,291.712,350.0,0.0,0.0,25.4066666667
320,RegionA,26.88,42.835979,65.3184,0.0,994.4916,403.2,544.32,479.0016,0.0,0.0,479.0016,285.8203,350.0,0.0,0.0,36.7266666667
321,RegionA,16.52,40.62963,69.5448,0.0,1020.2352,403.2,544.32,474.7752,0.0,0.0,474.7752,277.8859,350.0,0.0,0.0,31.3973333333
322,RegionA,11.52,34.825397,72.951,0.0,1027.049,400.28,540.378,467.427,0.0,0.0,467.427,269.051,350.0,0.0,0.0,25.684
323,RegionA,8.8826666667,27.301587,76.8652,0.0,1012.9148,403.2,544.32,467.4548,0.0,0.0,467.4548,265.7013,350.0,0.0,0.0,19.879
324,RegionA,4.64,22.666667,72.947,0.0,986.863,370.15,499.7025,426.7555,0.0,0.0,426.7555,240.6901,350.0,0.0,0.0,15.161
325,RegionA,15.3573333333,30.444444,65.9372,0.0,946.1928,327.85,442.5975,376.6603,0.0,0.0,376.6603,212.0598,350.0,0.0,0.0,24.0633333333
326,RegionA,12.96,27.65873,65.4488,0.0,884.5512,323.204,436.3254,370.8766,0.0,0.0,370.8766,209.6565,350.0,0.0,0.0,21.6863333333
327,RegionA,30.08,40.679894,54.4794,0.0,823.1706,270.88,365.688,311.2086,0.0,0.0,311.2086,177.669,350.0,0.0,0.0,36.6626666667
328,RegionA,47.2,59.68254,49.8209,0.0,750.1791,252.803,341.2841,291.4632,0.0,0.0,291.4632,168.8738,350.0,0.0,0.0,55.1
329,RegionA,33.008,44.214286,47.2725,0.0,675.0775,247.97,334.7595,242.487,0.0,0.0,242.487,143.1643,301.087,0.0,45.0,39.893
330,RegionA,9.1306666667,25.730159,40.5889,0.0,609.4111,222.71,300.6585,215.0696,0.0,0.0,215.0696,129.687,252.1739,0.0,45.0,19.2346666667
331,RegionA,0.0,17.619048,37.8029,0.0,550.0671,219.17,295.8795,213.0766,0.0,0.0,213.0766,131.3617,203.2609,0.0,45.0,10.54
332,RegionA,0.0,19.193122,42.2998,0.0,497.8902,261.11,352.4985,265.1987,0.0,0.0,265.1987,167.1017,154.3478,0.0,45.0,11.453
333,RegionA,18.72,38.756614,41.8025,0.0,468.4175,258.04,348.354,261.5515,0.0,0.0,261.5515,168.0992,105.4348,0.0,45.0,30.5166666667
334,RegionA,18.72,45.793651,48.8884,54.1334,396.9782,301.78,407.403,358.5146,0.0,0.0,358.5146,234.361,155.7788,54.1334,0.0,34.546
335,RegionA,4.056,37.301587,49.3906,55.0,405.8294,304.88,411.588,362.1974,0.0,0.0,362.1974,239.8834,206.9288,55.0,0.0,23.2206666667
336,RegionA,0.0,32.034392,59.1251,55.0,426.0649,364.97,492.7095,451.5844,18.0,0.0,451.5844,301.6132,274.8188,73.0,0.0,18.5203333333
337,RegionA,24.96,53.931217,61.6199,55.0,471.2501,380.37,513.4995,469.8796,18.0,0.0,469.8796,314.9603,342.7088,73.0,0.0,42.0413333333
338,RegionA,22.0986666667,49.822751,65.3184,0.0,584.6816,403.2,544.32,486.8416,7.84,0.0,486.8416,325.8431,350.0,7.84,0.0,38.392
339,RegionA,20.32,44.801587,65.3184,0.0,657.0316,403.2,544.32,479.0016,0.0,0.0,479.0016,318.5361,350.0,0.0,0.0,34.791
340,RegionA,7.7893333333,26.256614,65.3184,0.0,734.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,315.0873,350.0,0.0,0.0,18.3856666667
341,RegionA,0.0,13.661376,65.3184,0.0,812.3316,403.2,544.32,479.0016,0.0,0.0,479.0016,310.5367,350.0,0.0,0.0,7.5053333333
